id,login,display_name,type,broadcaster_type,description,profile_image_url,offline_image_url,view_count,created_at,_channel_tags
764750293,trapakeepoffi,trapakeepoffi,,affiliate,"Bonjour, sur ma chaine twitch je propose du contenu gaming, surtout du Valorant ",https://static-cdn.jtvnw.net/jtv_user_pictures/8cec1dc5-7a8b-4d9e-9af4-c2f5dad4f8db-profile_image-300x300.png,,463.0,2022-01-22T07:33:32Z,"['Vtuber', 'Français']"
200736921,kamatan_vt,Kamatan_vt,,affiliate,"Kamatan, kitsune arrivée sur le plan terrestre il y a peu et c'est trouvé une passion pour le vtubing et les jeux vidéos. Je joue à un peu tout type de jeux allant de phasmophobia, apex, fall guys ou assassin's creed.",https://static-cdn.jtvnw.net/jtv_user_pictures/56ba0c42-fbdd-4836-8f7f-63683a70c811-profile_image-300x300.png,,51.0,2018-03-02T17:27:57Z,"['VtuberFr', 'Vtuber', 'Français']"
56410641,atomicbraven,AtomicBraven,,affiliate,"Salut ! Moi c'est Marine, aussi connue sous le nom de Braven ou Atomic Braven, j'ai 21 ans et je suis une fille trans, mes pronoms sont féminins(elle/la she/her), et je streame assez souvent donc hésite pas a me follow, et a rejoindre mon discord ! Co-Organisatrice de Virtuels Solidaires",https://static-cdn.jtvnw.net/jtv_user_pictures/e4a06277-79f3-4054-bf24-a9b7f21f3e35-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d92447e8-27ba-4a01-96d0-7e27bc7f8e62-channel_offline_image-1920x1080.png,8587.0,2014-02-08T13:44:24Z,"['vtuberfr', 'lgbt', 'transgenre', 'français', 'furryfr', 'vtuber', 'FilleTrans', 'furry', 'Elle', 'SAFESPACE']"
96661894,giingertv,GiingerTV,,,"Streameuse Belge,  je vous propose du contenu jeux video, blabla , et loisirs créatif en rapport au gaming et manga (anime).",https://static-cdn.jtvnw.net/jtv_user_pictures/7d682c37-5765-4082-ab5e-5f8f9b92a86a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d5fe2f7c-c7c1-423a-b8d9-168ff0f49535-channel_offline_image-1920x1080.jpeg,830.0,2015-07-20T16:13:06Z,"['Français', 'chill', 'lol', 'leagueoflegends', 'rank', 'tft', 'teamfight']"
54401375,melhkior,Melhkior,,affiliate,"Illustrateur/Concept Artist, Amoureux de Final Fantasy. On discute, on dessine, on joue. Contact : melhkior@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/137edd3e-f4c2-436d-9a50-336063f9283f-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/c32d250a-2b85-49af-bff7-623188a9165e-channel_offline_image-1920x1080.png,808.0,2014-01-04T16:21:07Z,"['Vtuber', 'soustitrefr', 'Français']"
158288496,laurynekuroe,LauryneKuroe,,affiliate,Petite Neko un peu feignante nul au fps mais qui y joue donc je rage souvent.,https://static-cdn.jtvnw.net/jtv_user_pictures/756573b7-431d-4c03-b089-59c63d1fa15e-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/d696cba3-9e52-4354-9ef7-e5b435cd501b-channel_offline_image-1920x1080.jpeg,5016.0,2017-05-29T16:05:11Z,"['Français', 'Neko', 'Elle', 'vtuber', 'vtuberfr', 'chill', 'détente']"
90179100,spicalyce,SpicAlyce,,affiliate,✨Concept artist - #Illustrator ✨| from France | Speaks 🇫🇷 🇺🇸,https://static-cdn.jtvnw.net/jtv_user_pictures/d8c81dc4-17b2-48fd-8fed-d4553751694d-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/049aa94b-23ab-40fb-bffb-820db6f54769-channel_offline_image-1920x1080.png,7913.0,2015-05-03T17:38:35Z,['Français']
125669903,l_anonyme1,l_anonyme1,,,"Bienvenue !!Je m'appelle Mathieu, j'ai 22 ans, j'ai baigné dans les jeux toute ma vie donc j'ai un certain niveau quand mes yeux veulent suivre x) J'aimerai me lancer sur twitch car j'ai toujours rêvé de pouvoir partager mes gameplays et surtout le fun que j'ai avec les potos :3  ",https://static-cdn.jtvnw.net/jtv_user_pictures/e991b3c5-0cfa-4fed-87a1-39e04488ffbe-profile_image-300x300.jpeg,,160.0,2016-06-01T18:15:23Z,"['RéalitéMixte', 'Vtuber', 'Détente', 'Anime', 'Français']"
693365963,ultimegami,Ultimegami,,affiliate,"Déesse du Chaos Stellaire à plein temps👁🔮! J'aime les hamburgers et streamer des jeux vidéo variés, du jeu de rôle et des émissions rétro! N'hésite pas à tchecker le planning! Rejoins moi vite ^^ !",https://static-cdn.jtvnw.net/jtv_user_pictures/786a817a-fe40-4f88-8985-0007c19b146b-profile_image-300x300.png,,5754.0,2021-06-02T18:01:58Z,"['anime', 'france', 'chill', 'détendu', 'FR', 'Vtuber', 'VtuberFR', 'découverte', 'Français']"
446720310,demonica_nvl,demonica_nvl,,affiliate,"Démone du groupe VtuberFR ""Novel"" qui est accro au café & à la luxure.Détente et bonne humeur lors des lives garantie ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/9b2c062d-a3c4-47fd-ab63-17a6299238ac-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/079b2944-dcd6-4c98-a66e-16313f9cc601-channel_offline_image-1920x1080.png,1578.0,2019-07-08T08:43:50Z,"['Vtuberfr', 'Démonica', 'Vtuber', 'Novel', 'Français']"
542853477,chisanaberugi,chisanaberugi,,affiliate,"Salut ! moi c'est Chisana , je suis un Vtuber qui aime dessiner et jouer à des jeux vidéos !  ",https://static-cdn.jtvnw.net/jtv_user_pictures/5ca57555-ad2d-49e7-83dc-68737871d300-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/60f992da-e856-428a-9b2e-09fe2c29b6b1-channel_offline_image-1920x1080.jpeg,4383.0,2020-06-12T19:12:03Z,"['PronomNonBinaire', 'EspaceSûr', 'Vtuber', 'LGBTQIAPlus', 'PronomMasculin', 'vtuberFR', 'Français']"
854679677,shampinouu,Shampinouu,,,Salut à toi ! Je streame particulièrement du VALORANT mais il se peut que je joue à d'autres jeux ! J'espère de tout coeur que tu te plairas sur mon live... Passe un bon moment ! &lt;3,https://static-cdn.jtvnw.net/jtv_user_pictures/acc281a4-6fcb-4484-866c-69c985e18317-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/caaa4359-9084-45b0-a1cc-58f328413e59-channel_offline_image-1920x1080.png,0.0,2022-12-06T12:54:30Z,"['Français', 'viper', 'female', 'girl', 'VTuber', 'valorant']"
75037820,nelwalia,Nelwalia,,affiliate,Streameuse occasionnelle et pour le fun. N'hésite pas venir faire un coucou et a follow.,https://static-cdn.jtvnw.net/jtv_user_pictures/2cd09fdf-9068-4bb6-be8a-9566dc38b98a-profile_image-300x300.png,,158.0,2014-11-12T17:52:01Z,"['LGBTQIA', 'Trans', 'Vtuber', 'chill', 'Minecraft', 'UHC', 'DBD', 'horreur', 'bonnehummeur', 'Français']"
215461008,rinlu_ka,Rinlu_ka,,affiliate,Une streameuse virtuelle qui vie dans l'ère cyberpunk ! ,https://static-cdn.jtvnw.net/jtv_user_pictures/c4b59045-3ff0-4088-acb0-166dc396e024-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/b3720a7e-b56f-40fd-a923-943038569429-channel_offline_image-1920x1080.png,4015.0,2018-04-19T20:30:39Z,"['France', 'vtuberfr', 'frvtuber', 'détente', 'english', 'Friendly', 'Vtuber', 'Français']"
82779509,kyunsei,Kyunsei,,affiliate,"Tryndamere Jungle, Top. League of Legends et Rogue Like. Stream les matins et les après-midi en semaine.",https://static-cdn.jtvnw.net/jtv_user_pictures/b1db4d20-43bd-4d59-84c4-6931b3e439db-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/8870b001-1d71-4183-ba93-ea74d5be1f34-channel_offline_image-1920x1080.png,5412.0,2015-02-15T19:03:29Z,"['Autism', 'Transgender', 'LGBTQIAPlus', 'chill', 'VTUBE', 'VTUber', 'Français']"
28754809,alone_des,alone_des,,affiliate,"hey my little birds, welcome to my stream ! Here, no pro just an Alone who says a lot of bullshit, who makes a lot of failures... and all this for your pleasure ! (or not) (Stream R18)",https://static-cdn.jtvnw.net/jtv_user_pictures/2cc24e0b-4da9-4290-a209-bba93091353c-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/69bbd128-67e5-432a-88ac-9b39f1d09476-channel_offline_image-1920x1080.png,22380.0,2012-03-06T08:25:04Z,"['Multijoueur', 'JeuSolo', 'Transgenre', 'LGBTQIAplus', 'Vtuber', 'Art', 'Français']"
72792959,thomastwinkie,ThomasTwinkie,,affiliate,"🥖VTuber Français🥖 n'ayez pas peur, rejoignez la communauté des Twinkies, humour et second degré fortement conseillés, posez-vous, détendez-vous et profitez du voyage !",https://static-cdn.jtvnw.net/jtv_user_pictures/02e0bf80-47c8-4233-b9ee-8aba22f1d4e9-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/85d4feab-c0ce-4d2d-b69c-854669d5fc5b-channel_offline_image-1920x1080.png,4316.0,2014-10-10T19:01:35Z,"['France', 'VtuberFR', 'Français', 'Calme', 'Vtuber', 'Il', 'Homme']"
147650801,siana_gamiing,Siana_Gamiing,,affiliate,"Hey ! Je suis Siana, j’ai 23 ans et je suis une comptable geek, prête à vous faire partager ma passion du jeux vidéo ! Hésite pas a rejoindre la communauté des petits loups 🥰",https://static-cdn.jtvnw.net/jtv_user_pictures/d4c9c48e-6d0b-4121-bada-dd7c66564bab-profile_image-300x300.jpeg,,555.0,2017-02-12T22:09:08Z,"['Chill', 'Wolf', 'Vtuber', 'Français']"
793424500,raphaeliop,raphaeliop,,,,https://static-cdn.jtvnw.net/user-default-pictures-uv/ebb84563-db81-4b9c-8940-64ed33ccfc7b-profile_image-300x300.png,,0.0,2022-05-06T23:12:53Z,"['Vtuber', 'Français']"
54280676,ven_masuda,Ven_Masuda,,affiliate,"Hey! Je me présente Ven, le mélange entre un Humain et un Démon. Les jeux vidéos ont toujours été présents dans ma vie. J'essai de faire de belles actions mais, ça fini souvent en Fail. Pourquoi ne pas rester et profiter de mes Fails. Passe le ""Bonjour"" dans le chat et viens discuter avec nous !",https://static-cdn.jtvnw.net/jtv_user_pictures/82a1b1a3-ab09-4359-971b-0c91cb4dd62a-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/69a44e63-a06a-40c8-a294-3f392484ac44-channel_offline_image-1920x1080.png,1327.0,2014-01-02T08:11:17Z,"['Vtuber', 'vTuber', 'vtuberFR', 'gaming', 'Belgique', 'France', 'Anime', 'Français']"
271255860,cec_halanas,Cec_HalanaS,,affiliate,"Salut mes petits kitsune des étoiles moi c'est Céc_HalanaS , je partage avec vous ma passion du jeu vidéo 🌺 PC - Switch 🌺sur différents styles de jeux. ( anniversaire chaîne Twitch 24 Mai 2019 )(anniversaire de l'affiliations le 7 Août 2019)",https://static-cdn.jtvnw.net/jtv_user_pictures/e3932b88-1def-476a-84b6-4854ca5f8573-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/7937dd9d-77b5-466c-9c2a-9284c1b7a92f-channel_offline_image-1920x1080.png,8373.0,2018-10-31T21:29:49Z,"['vtuber', 'français', 'france', 'vtuberfr', 'kitsune', 'anime', 'smile', 'vstreamer', 'Français']"
149809838,eevopoyoo,Eevopoyoo,,affiliate,Bienvenue dans ma zone! Ici je fais un peu tout ce qui me plaît. Met toi à l'aise et partons ensemble à l'aventure!~ \(^o^)/,https://static-cdn.jtvnw.net/jtv_user_pictures/5303d2dc-c331-4d25-9497-8747e00c8c66-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/b903572c-6d79-40f0-8898-9555886ff084-channel_offline_image-1920x1080.png,150.0,2017-03-08T16:50:40Z,"['Vtuber', 'Vtubeuse', 'Français']"
506832315,narcos_furry,narcos_furry,,affiliate,"Salut, moi c'est Narcos, V-Tuber de 17 ans, Fan d'Anime et de Jeux vidéo mais de pas mal d'autre choses, si vous cherchez du contenu diversifié et sans prise de tête, alors bienvenue sur ma chaîne !!! UwU N'hésitez pas à aller me follow sur mes autres réseaux ! ^w^ On se revoit en Live ;3",https://static-cdn.jtvnw.net/jtv_user_pictures/95184eb8-4530-465f-ae0c-1f77239a81bb-profile_image-300x300.png,,192.0,2020-04-01T13:38:35Z,"['Furry', 'furry', 'Francophone', 'Fr', 'VTuber', 'Gaming', 'Chill', 'Wolf', 'Cute', 'Français']"
101728359,akai_kaze,Akai_Kaze,,affiliate,"Hai Hai~『Akai Kaze』est dans la place ! ¤ Gaming with the BOYZ, Gacha, LINK START ! ¤『VTuber FR/EN』¤",https://static-cdn.jtvnw.net/jtv_user_pictures/82ad3801-73a1-4108-934b-aa157c570201-profile_image-300x300.png,,6055.0,2015-09-08T09:38:51Z,"['VTuber', 'VTuberFR', 'VTuberEN', 'Anime', 'Chill', 'France', 'Malding', 'Gacha', 'Français']"
90767254,mana_drg,Mana_drg,,affiliate,"Hello ! Nice to meet you ! Je suis Mana, un ryujin qui vient d'une autre dimension. J'espère que vous vous sentirez bien ici :3 See ya !",https://static-cdn.jtvnw.net/jtv_user_pictures/6c7a6172-cf76-43aa-bdbb-48b70054f914-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/e8a25d5e-398f-4ccc-b3ed-3c49048b2b4b-channel_offline_image-1920x1080.png,15467.0,2015-05-10T19:33:48Z,"['Vtuber', 'Dessin', 'France', 'vtuberfr', '7tv', 'art', 'english', 'アニメ', 'デジタルアート', 'Français']"
78664330,adiale,Adiale,,affiliate,FR / ENG | Furry breton qui jouje et qui médite sur le furry fandom (c'est faux),https://static-cdn.jtvnw.net/jtv_user_pictures/87533eb1-ccf7-4686-b0e2-036d849e85a3-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/4e8b13d5-ecb7-45d3-a132-2dbb9c49f35a-channel_offline_image-1920x1080.png,8892.0,2015-01-02T14:56:53Z,"['furry', 'fr', 'français', 'france', 'vtuber', 'vtube', 'vtubing', 'french', 'Français']"
730703026,polaiireart,PolaiireArt,,affiliate,Petite Artiste et Gameuse┆→ je dessine depuis bientôt 2 ans avec un style plutôt cute et je réalise des commissions et je joue à très peu de jeu mais j'espère pouvoir augmenter ma galerie de jeu avec le temps!!,https://static-cdn.jtvnw.net/jtv_user_pictures/c4a168bf-8a8d-4787-b3bc-45f021ab9b92-profile_image-300x300.png,,11.0,2021-09-30T18:09:50Z,"['ArtNumérique', 'Vtuber', 'France', 'Français']"
797683399,sorciermaudit,SorcierMaudit,,affiliate,"🌙 𝘑𝘦 𝘴𝘶𝘪𝘴 𝘭𝘦 𝐒𝐨𝐫𝐜𝐢𝐞𝐫𝐌𝐚𝐮𝐝𝐢𝐭, 𝘷𝘰𝘵𝘳𝘦 𝘴𝘰𝘳𝘤𝘪𝘦𝘳 𝘦𝘭𝘧𝘪𝘲𝘶𝘦 𝘧𝘢𝘷𝘰𝘳𝘪 ! 𝘑𝘦 𝘱𝘢𝘳𝘵𝘢𝘨𝘦 𝘮𝘰𝘯 𝘢𝘮𝘰𝘶𝘳 𝘥𝘦𝘴 𝘫𝘦𝘶𝘹-𝘷𝘪𝘥é𝘰𝘴 𝘦𝘵 𝘥𝘦 𝘭𝘢 𝘮𝘢𝘨𝘪𝘦 ! 💫",https://static-cdn.jtvnw.net/jtv_user_pictures/4dca3d7b-b71d-4873-beba-7623ea03e55c-profile_image-300x300.png,,0.0,2022-05-27T19:49:47Z,"['VTuber', 'VTuberFR', 'LGBT', 'Witch', 'SafePlace', 'SorcierMaudit', 'Français']"
493296882,geckoprism,GeckoPrism,,affiliate,"🦎 Bonjour à tous!! 🦎 Connue sous le nom de Gecko ou Gecko Prism, créatrice d'univers fantastique et magique.  J'aime partager, découvrir et jouer à pleins de jeux. Noob sur les jeux et pour live la bienveillance est requise ❤️ Contact Pro uniquement: geckoprism@gmail.com",https://static-cdn.jtvnw.net/jtv_user_pictures/fef74f3d-c80d-461e-bf5d-a1ddef744089-profile_image-300x300.png,,1510.0,2020-02-18T11:41:57Z,"['Vtuber', 'Chill', 'XboxOne', 'Français', 'GamewithViewers']"
263446258,str4ngerw0lf,str4ngerw0lf,,affiliate,"Bienvenue sur Ma bio... et bah voilà... Rien de plus... à si, une Info, je suis pas toujours très actif mais ta présence me fait plaisir ^^",https://static-cdn.jtvnw.net/jtv_user_pictures/693743b2-1cfd-48d9-9cb4-14b27f51ccd4-profile_image-300x300.jpeg,https://static-cdn.jtvnw.net/jtv_user_pictures/b605f439-bc04-4d58-ba03-859ed62f51e6-channel_offline_image-1920x1080.png,2659.0,2018-09-29T09:00:23Z,['Français']
36345071,skaos666,Skaos666,,affiliate,"Joueur dans la trentaine du Québec et passionnés de jeux rétro. Vous trouverez des jeux de variétés, des souls-Like et jeux rétro de mon enfances et plus encore. Et devenue VTuber.",https://static-cdn.jtvnw.net/jtv_user_pictures/392789af-1d0a-4e12-bf87-ae51852cfbbb-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/340fcd08-bc0b-4c7b-af90-b05d662741b4-channel_offline_image-1920x1080.png,10472.0,2012-09-22T00:04:39Z,"['vtuberfr', 'vtuber', 'vtuberqc', 'francophone', 'québécois', 'safezone', 'Français']"
115146140,kamaboko117,kamaboko117,,affiliate,"variety streams, osu!taiko and more. Channel sub badges by MIJWGE ",https://static-cdn.jtvnw.net/jtv_user_pictures/59a1305d-e1b0-489b-bc2b-2e7976020b35-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/5ccfc84d-957e-4333-b4c3-55f5e5d8b838-channel_offline_image-1920x1080.png,2936.0,2016-02-07T17:51:38Z,"['terrible', 'weeb', 'bad', 'notgood', 'vtuber', 'incrediblylongtagwhysolon', 'bombparty', 'icant', 'pepehands', 'tags']"
400332611,charlottebluevy,CharlotteBlueVY,,affiliate,Sentinel pour la team Alpha de Valorant (Bûcherons) ♦ VTubeuse ♦ Québécoise (ENG & FR) ♦ 23 ans,https://static-cdn.jtvnw.net/jtv_user_pictures/6ee05d09-665f-4bf6-90bf-1d7288c713bb-profile_image-300x300.png,,737.0,2018-12-06T02:04:32Z,"['LGBTQ', 'Femme', 'Quebec', 'VTuber', 'Singing', 'Anime', 'Français']"
581322083,dragonickoda,DragonicKoda,,,Bonchour! je live des jeux! :D,https://static-cdn.jtvnw.net/jtv_user_pictures/d7d93873-fab5-4c71-8b88-b3b2cb45ce89-profile_image-300x300.png,,608.0,2020-09-09T22:44:11Z,"['SafeSpace', 'Vtuber', 'LGBTIAQplus', 'asexuel', 'aromantic', 'Français']"
112575814,romaka,Romaka,,affiliate,bilingual FR/EN VTuber ! fallen star that haunts you and plays videogames,https://static-cdn.jtvnw.net/jtv_user_pictures/cf4fda0c-e548-40b8-a2cc-8036281c02d5-profile_image-300x300.jpeg,,894.0,2016-01-12T21:56:16Z,"['Français', 'vtuber', 'vtuberfr']"
49999959,kurodaracc,KurodaRacc,,affiliate,Trop bon les ratons ? ,https://static-cdn.jtvnw.net/jtv_user_pictures/f68225e8-cf7e-4e91-aa0f-0f0c79ccd7cc-profile_image-300x300.png,,6.0,2013-10-10T18:02:34Z,"['vtuber', 'furry', 'ratonlaveur', 'raccoon', 'ADHD', 'LGBTQIAPLUS', 'Français']"
130787289,harovt,HaroVT,,affiliate,Angel Vtuber✨ Fr/En 🇨🇵 🇬🇧 ,https://static-cdn.jtvnw.net/jtv_user_pictures/8d4a8544-fa9e-459b-83e7-3451650857e2-profile_image-300x300.png,,1508.0,2016-07-29T13:19:35Z,"['Vtuber', 'France', 'JcJ', 'anglais', 'Français']"
55836478,aokibengarion,AokiBengarion,,affiliate,"Streamer de 32 ans, dans la bonne humeur et sans sel. Gloire à Zommoros ;)アオキです。日本語を勉強しているフランス人です♂。 よろしくお願いします。",https://static-cdn.jtvnw.net/jtv_user_pictures/de31d689-fb48-4b9c-b84b-c887463a2a60-profile_image-300x300.png,,3187.0,2014-01-30T19:42:59Z,"['Japon', 'France', 'Francais', 'japonais', 'フランス人', 'フランス', 'VTuber', 'Français']"
188768581,aehline_,Aehline_,,affiliate,"Bonjour, bienvenue au coven, je suis nouvelle dans le domaine de l'asmr et sur twitch. J'ai eu envie de tester des choses, de faire des expériences directement sur des êtres humains, les futurs viewers, toi, en l'occurrence... ps... Je ferais aussi des stream très calme minecraft et + , à voir c:",https://static-cdn.jtvnw.net/jtv_user_pictures/7f12536c-4d37-4e11-8c21-c8cb3f5e5c18-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/fe94c83c-72e7-4f30-99f8-5587fd348543-channel_offline_image-1920x1080.png,89.0,2018-01-04T04:54:46Z,"['ASMRAuditif', 'Vtuber', 'Détente', 'Confort', 'Français']"
654724458,twitchatome,TwitchAtome,,,,https://static-cdn.jtvnw.net/jtv_user_pictures/c5e67447-c84a-4c60-84ce-4d325e36876c-profile_image-300x300.png,,113.0,2021-02-24T19:36:00Z,"['discussion', 'GameplayTryhard', 'GameWithViewer', 'VTuber', 'Français']"
81399296,vtuber_tanya,Vtuber_Tanya,,affiliate,"Joueur PlayStation & PC, Sur des jeux Solo et Multi ",https://static-cdn.jtvnw.net/jtv_user_pictures/967ac3a5-9113-4088-8e93-3e0adcdb7393-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/3b8c6e98-860d-4981-89d2-27a38d5403d7-channel_offline_image-1920x1080.png,13582.0,2015-01-31T11:49:50Z,"['Vtuber', 'vtuberfr', '3d', 'gameviewers', 'Français']"
720131964,akagealice,AkageAlice,,affiliate,"French Red Panda VTuber [STREAMS À 21H, PLANNING SUR TWITTER] 🐼🧡 - VALORANT noob, Aurelion main wannabe et créatrice du ✨Vogalice✨",https://static-cdn.jtvnw.net/jtv_user_pictures/f563bb85-80c0-46b4-95da-c096e714bed1-profile_image-300x300.png,,247.0,2021-08-22T17:32:21Z,"['vtuber', 'frvtuber', 'VTUBERFR', 'VTuberFr', 'Français']"
502081605,flyloveless,FlyLoveless,,affiliate,"Bonjour c'est Fly, j'ai découvert ou redécouvert les jeux vidéo grâce a FF14 et surtout Zoupi, je suis fan des jeux d'action et d'aventure (ex ; Tomb Raider) des jeux narratifs je veux jouer à des jeux qui font peur mais que en journée. Je suis aussi une rageuse pas crédible d'après mes amis.",https://static-cdn.jtvnw.net/jtv_user_pictures/b2bae016-4c20-42ad-9849-2d5b26165876-profile_image-300x300.png,https://static-cdn.jtvnw.net/jtv_user_pictures/fdb495c6-ed96-43c5-ba42-3b098a501a94-channel_offline_image-1920x1080.png,1938.0,2020-03-21T22:34:23Z,"['vtuber', 'respect', 'Français']"
